shipment_id,order_date,origin_city,destination_city,carrier,distance_km,weight_kg,delivery_time_days,shipping_cost_inr,status
SHP10420,08-08-2024,Pune,Ahmedabad,D.H.L,1076.01,1.93,,6084.48,Delivered
SHP10325,19/02/2024,Delhi,Bengaluru,fedex,778.69,10.1,,3294.41,In Transit
SHP10199,21/04/2024,Delhi,Mumbai,BlueDart,721.52,12.44,2.65,3160.08,Delivered
SHP10450,06-21-2024,Delhi,Chennai,FEDEX,749.94,1.16,3.1,2780.39,Delivered
SHP10137,2024-12-07,Nagpur,Hyderabad,U.P.S.,924.78,12.24,2.41,3641.75,Delayed
SHP10536,12-02-2024,Nagpur,Kolkata,fedex,794.09,,3.28,3882.66,Delivered
SHP10696,26/12/2024,Mumbai,Jaipur,dhl,976.13,12.28,3.77,5970.73,Delivered
SHP10717,2024-02-26,Bengaluru,Kolkata,blue dart,750.96,30.45,3.88,3969.48,Delivered
SHP10646,18/09/2024,Kolkata,Chennai,FEDEX,837.36,49.41,2.69,5475.66,Cancelled
SHP10811,2024-01-29,Hyderabad,Bengaluru,BlueDart,141.03,14.92,1.72,1014.21,Delivered
SHP10628,19/02/2024,Jaipur,Pune,Blue Dart,513.28,11.95,1.3,2652.42,Delivered
SHP10212,10/04/2024,Delhi,Chennai,Fed Ex,678.38,23.19,0.91,4560.33,Delivered
SHP10976,26/02/2024,Nagpur,Chennai,D.H.L,1135.77,22.5,2.21,6410.44,Cancelled
SHP10949,08-24-2024,Hyderabad,Delhi,D.H.L,865.59,16.25,3.4,4573.91,Delivered
SHP10936,11-20-2024,Jaipur,Kolkata,FedEx,852.0,5.88,4.22,3903.94,Delivered
SHP10505,05-04-2024,Hyderabad,Ahmedabad,dhl,218.37,18.15,0.5,1206.25,In Transit
SHP10828,01/08/2024,Pune,Chennai,,719.67,2.65,2.75,4319.71,Delivered
SHP10231,2024-04-28,Delhi,Chennai,FEDEX,981.48,16.4,4.62,4645.73,Delivered
SHP10405,07-06-2024,Chennai,Mumbai,FedEx,576.28,7.69,3.2,3017.12,In Transit
SHP10729,03-25-2024,Mumbai,Delhi,dhl,899.89,24.13,3.67,5539.56,Delivered
SHP10568,2024-01-02,Jaipur,Pune,FEDEX,763.54,12.45,3.16,4635.93,Delivered
SHP10317,2024-03-26,Kolkata,Delhi,DELHIVERY,816.98,12.9,3.64,4964.93,Delivered
SHP10183,05-11-2024,Delhi,Bengaluru,FedEx,558.67,9.53,2.71,2857.46,Delayed
SHP10869,2024-09-26,Kolkata,Hyderabad,dhl,861.51,0.99,3.52,3908.42,Delivered
SHP10867,07-27-2024,Chennai,Hyderabad,Fed Ex,359.94,7.22,0.5,1610.12,Delivered
SHP10693,07-04-2024,Kolkata,Mumbai,dhl,1182.25,6.72,,4340.54,Returned
SHP10609,05/11/2024,Kolkata,Chennai,FEDEX,7128.362658536763,13.82,4.54,4082.63,Cancelled
SHP10626,08-01-2024,Nagpur,Chennai,DELHIVERY,419.66,13.69,1.72,2123.33,Delivered
SHP10485,2024-06-15,Hyderabad,Chennai,FEDEX,394.94,16.84,0.5,2449.68,In Transit
SHP10278,2024-06-11,Nagpur,Bengaluru,Delhivery,955.85,29.26,3.66,6029.23,Delivered
SHP10630,02-20-2024,Bengaluru,Jaipur,UPS,948.17,15.61,3.78,4273.71,In Transit
SHP10020,2024-06-01,Chennai,Delhi,FEDEX,751.27,33.79,0.95,4270.27,Delivered
SHP10170,2024-06-22,Nagpur,Chennai,Delhivery,946.56,17.46,2.29,5319.89,Delivered
SHP10401,06-03-2024,Chennai,Jaipur,blue dart,944.97,7.84,5.12,4190.09,Delivered
SHP10939,2024-09-09,Hyderabad,Jaipur,dhl,116.7,33.88,0.5,1234.22,Delivered
SHP10566,08/10/2024,Nagpur,Jaipur,UPS,333.55,8.41,2.12,2093.56,Delayed
SHP10176,10-18-2024,Jaipur,Pune,FedEx,495.05,25.19,1.16,,Delivered
SHP10327,2024-04-27,Ahmedabad,Chennai,DHL,726.52,8.11,3.52,2739.4,Delivered
SHP10706,02-22-2024,Delhi,Chennai,ups,712.76,34.13,4.3,4912.76,Delayed
SHP10198,03-09-2024,Bengaluru,Ahmedabad,FedEx,922.42,4.37,3.85,4409.72,Delivered
SHP10470,11-30-2024,Jaipur,Delhi,DELHIVERY,743.97,,2.5,3484.95,Delivered
SHP10855,12-03-2024,Chennai,Delhi,BlueDart,251.69,46.73,0.5,1807.04,Delivered
SHP10694,2024-06-15,Ahmedabad,Bengaluru,BlueDart,1019.08,43.87,3.66,4158.52,Delivered
SHP10266,06-30-2024,Hyderabad,Pune,dhl,1089.86,6.55,3.37,5005.02,Returned
SHP10615,07/11/2024,Bengaluru,Hyderabad,Delhivery,304.1,5.65,2.01,1275.04,Delivered
SHP10732,02-12-2024,Jaipur,Kolkata,Blue Dart,925.47,10.13,3.02,4990.35,Delivered
SHP10492,2024-10-07,Delhi,Bengaluru,fedex,1261.14,2.16,3.58,7024.91,Cancelled
SHP10130,11-17-2024,Jaipur,Kolkata,ups,584.59,29.85,3.13,2704.8,Delivered
SHP10338,01-24-2024,Hyderabad,Kolkata,DHL,666.86,10.63,1.59,,Delivered
SHP10978,2024-05-14,Bengaluru,Delhi,FEDEX,140.16,13.29,0.5,963.02,Delayed
SHP10489,08-27-2024,Bengaluru,Ahmedabad,delhivery,508.7,7.53,2.79,2701.02,In Transit
SHP10572,10-14-2024,Ahmedabad,Mumbai,Fed Ex,1174.93,28.73,3.85,6944.98,Delayed
SHP10606,2024-11-01,Nagpur,Bengaluru,fedex,588.02,22.01,2.19,3431.13,Delivered
SHP10193,03-25-2024,Chennai,Delhi,D.H.L,830.88,12.04,3.36,4788.53,Cancelled
SHP10140,12/03/2024,Bengaluru,Kolkata,D.H.L,703.18,16.57,0.5,3525.23,Delivered
SHP10416,2024-09-28,Pune,Delhi,FEDEX,882.73,0.71,3.56,3516.68,Delivered
SHP10660,2024-07-17,Mumbai,Nagpur,fedex,455.68,,2.24,2944.23,Delayed
SHP10476,25/11/2024,Delhi,Kolkata,BlueDart,427.06,12.12,1.61,1959.34,Delivered
SHP10714,08-01-2024,Hyderabad,Mumbai,Delhivery,949.22,19.44,5.76,4092.69,Delivered
SHP10152,05/05/2024,Nagpur,Ahmedabad,D.H.L,304.97,22.12,0.6,1622.24,Delivered
SHP10849,2024-10-05,Bengaluru,Ahmedabad,delhivery,784.54,32.29,2.91,4104.87,Delivered
SHP10913,09/03/2024,Bengaluru,Chennai,fedex,328.61,19.53,2.0,1443.3,Delivered
SHP10010,2024-09-13,Chennai,Nagpur,BlueDart,1039.77,,3.95,4124.72,Delivered
SHP10269,2024-06-05,Jaipur,Nagpur,dhl,643.79,8.15,2.4,3677.77,Delivered
SHP10096,15/05/2024,Mumbai,Bengaluru,dhl,797.23,29.97,3.52,5428.21,In Transit
SHP10210,2024-03-23,Bengaluru,Nagpur,dhl,666.95,3.97,0.51,2926.17,Delivered
SHP10999,2024-04-29,Chennai,Ahmedabad,FEDEX,720.38,7.77,1.32,3170.16,Delivered
SHP10752,12-12-2024,Chennai,Hyderabad,ups,216.11,19.1,1.91,1302.21,In Transit
SHP10569,2024-03-23,Jaipur,Ahmedabad,BlueDart,1085.26,22.99,4.24,6100.57,Delivered
SHP10813,2024-01-03,Ahmedabad,Pune,FedEx,741.13,19.74,1.34,4683.16,Cancelled
SHP10775,01-17-2024,Jaipur,Hyderabad,Blue Dart,630.23,21.0,2.11,,Delivered
SHP10871,03/10/2024,Mumbai,Jaipur,D.H.L,546.39,5.73,1.68,3227.0,Delivered
SHP10548,01-20-2024,Nagpur,Pune,BlueDart,174.42,13.65,1.47,9563.610212131709,Delivered
SHP10958,2024-04-26,Ahmedabad,Chennai,UPS,448.39,10.75,4.37,,Delivered
SHP10532,2024-04-09,Kolkata,Hyderabad,D.H.L,620.88,34.16,3.27,3997.44,Delivered
SHP10948,06/03/2024,Hyderabad,Pune,delhivery,769.19,7.49,3.33,3514.02,Delivered
SHP10332,03-04-2024,Ahmedabad,Mumbai,ups,74.96,4.73,0.5,448.73,In Transit
SHP10075,25/03/2024,Bengaluru,Delhi,Delhivery,733.44,15.03,1.31,3908.99,Delivered
SHP10712,2024-11-13,Pune,Chennai,dhl,801.98,11.56,,4347.48,Delayed
SHP10077,2024-08-20,Jaipur,Kolkata,fedex,1185.55,28.84,5.38,6311.98,Delivered
SHP10263,07/03/2024,Jaipur,Ahmedabad,Blue Dart,736.07,1.73,4.36,3333.42,Delivered
SHP10487,2024-05-12,Jaipur,Bengaluru,BlueDart,772.61,19.76,2.63,3462.89,In Transit
SHP10149,2024-09-24,Mumbai,Hyderabad,UPS,241.92,3.36,2.09,1297.06,Cancelled
SHP10947,2024-12-30,Nagpur,Hyderabad,DELHIVERY,170.02,22.81,1.96,1142.51,Delayed
SHP10514,18/04/2024,Delhi,Ahmedabad,blue dart,1224.14,10.67,5.31,5206.16,Delivered
SHP10955,2024-07-21,Kolkata,Mumbai,DHL,266.48,15.98,0.5,1838.7,Delivered
SHP10469,2024-12-01,Kolkata,Delhi,DHL,1201.85,17.76,4.11,5880.11,Delayed
SHP10564,10-21-2024,Kolkata,Jaipur,FedEx,252.8,6.84,0.5,1487.6,Delivered
SHP10774,2024-04-23,Delhi,Jaipur,ups,402.89,18.62,2.99,2059.59,In Transit
SHP10461,08/02/2024,Chennai,Ahmedabad,U.P.S.,404.28,26.48,1.98,2172.35,Delivered
SHP10253,02-12-2024,Hyderabad,Jaipur,UPS,485.58,30.53,2.95,2325.35,In Transit
SHP10968,2024-03-15,Jaipur,Mumbai,FEDEX,851.83,21.13,4.74,3945.66,In Transit
SHP10771,2024-12-20,Jaipur,Delhi,FedEx,492.54,2.9,2.8,2729.3,Cancelled
SHP10845,2024-06-08,Nagpur,Ahmedabad,U.P.S.,221.99,15.95,0.5,1312.17,Delivered
SHP10369,12/06/2024,Delhi,Chennai,Blue Dart,1050.91,15.94,5.87,6050.05,Cancelled
SHP10321,04-12-2024,Nagpur,Chennai,blue dart,456.54,17.17,0.91,2043.87,Delivered
SHP10695,2024-06-15,Kolkata,Delhi,U.P.S.,646.74,3.93,2.3,3381.97,Delivered
SHP10151,03/06/2024,Hyderabad,Bengaluru,UPS,238.1,17.02,0.93,1511.08,Delivered
SHP10964,16/12/2024,Ahmedabad,Mumbai,FEDEX,1132.89,12.16,4.94,5465.56,Delivered
SHP10302,09/08/2024,Nagpur,Jaipur,,414.72,,1.57,1791.02,Delayed
SHP10190,2024-09-24,Ahmedabad,Kolkata,delhivery,465.14,4.41,2.59,2250.86,Delivered
SHP10586,08-22-2024,Nagpur,Bengaluru,Delhivery,494.66,12.76,1.07,2225.2,Delayed
SHP10348,08-10-2024,Delhi,Jaipur,,1071.04,10.11,,5420.76,Delivered
SHP10243,12-22-2024,Pune,Hyderabad,delhivery,734.35,7.35,,24387.982128015443,Delivered
SHP10793,09/09/2024,Nagpur,Jaipur,BlueDart,520.39,48.16,2.63,3982.1,Delivered
SHP10087,2024-09-22,Kolkata,Chennai,Blue Dart,922.58,13.66,4.03,5014.05,Returned
SHP10751,10-12-2024,Mumbai,Jaipur,D.H.L,253.53,11.11,0.5,1502.85,Delivered
SHP10655,03-22-2024,Nagpur,Jaipur,U.P.S.,537.38,25.02,1.87,2542.75,Delivered
SHP10924,2024-03-02,Mumbai,Chennai,Fed Ex,841.09,5.32,3.26,3784.75,In Transit
SHP10778,07-13-2024,Ahmedabad,Mumbai,dhl,809.67,12.14,1.72,4408.82,Returned
SHP10418,2024-05-29,Chennai,Delhi,Delhivery,623.53,26.72,1.52,3460.58,Delivered
SHP10288,13/02/2024,Pune,Kolkata,ups,978.82,20.27,2.87,4155.82,In Transit
SHP10648,07-12-2024,Ahmedabad,Delhi,D.H.L,628.92,3.47,4.43,2965.79,Delivered
SHP10166,2024-12-26,Delhi,Hyderabad,DELHIVERY,942.15,13.42,4.27,5254.64,Delivered
SHP10595,06-18-2024,Jaipur,Pune,Blue Dart,703.26,13.57,2.31,4195.91,Cancelled
SHP10952,2024-03-07,Pune,Nagpur,delhivery,349.51,11.41,2.46,1921.29,In Transit
SHP10155,2024-09-17,Hyderabad,Mumbai,dhl,598.88,1.21,2.7,2949.98,Delivered
SHP10356,2024-04-06,Nagpur,Ahmedabad,D.H.L,231.85,7.86,,1493.13,Delivered
SHP10381,04/11/2024,Mumbai,Pune,DHL,606.55,4.04,1.98,2823.13,Delivered
SHP10279,12-21-2024,Chennai,Pune,Fed Ex,684.16,27.87,3.07,3857.48,Returned
SHP10126,10-19-2024,Nagpur,Delhi,dhl,1115.56,31.35,3.93,5719.15,Cancelled
SHP10707,23/01/2024,Bengaluru,Ahmedabad,delhivery,1132.89,8.35,,5764.97,Cancelled
SHP10777,09-07-2024,Hyderabad,Kolkata,FEDEX,468.31,13.61,0.59,1833.05,Delivered
SHP10022,01-03-2024,Bengaluru,Jaipur,dhl,603.65,7.36,2.59,2361.67,Delivered
SHP10616,15/08/2024,Delhi,Bengaluru,delhivery,1265.54,3.27,5.42,5193.27,Delivered
SHP10665,2024-02-21,Nagpur,,dhl,647.77,2.23,3.85,3581.91,Returned
SHP10282,07-14-2024,Bengaluru,Pune,BlueDart,969.79,17.72,3.82,4833.73,Delivered
SHP10903,01-20-2024,Mumbai,Delhi,Blue Dart,299.45,21.81,0.9,1900.96,Delivered
SHP10471,07-19-2024,Bengaluru,Kolkata,fedex,637.31,6.43,2.72,3399.55,Delivered
SHP10738,2024-06-09,Jaipur,Hyderabad,ups,1111.96,8.0,3.6,5111.1,Delivered
SHP10367,12-15-2024,Jaipur,Pune,U.P.S.,439.6,17.26,1.13,2742.74,In Transit
SHP10025,11-30-2024,Jaipur,Pune,dhl,1201.07,71.47,5.15,7727.34,Delivered
SHP10196,2024-07-16,Jaipur,Hyderabad,dhl,640.01,4.57,1.29,2745.94,Returned
SHP10064,07-19-2024,Pune,Hyderabad,blue dart,337.82,0.71,0.95,1692.35,Delivered
SHP10015,08-12-2024,Kolkata,Delhi,fedex,339.3,,1.64,1856.74,Delivered
SHP10466,2024-05-06,Chennai,Ahmedabad,dhl,877.14,24.47,4.69,4287.35,Delivered
SHP10297,2024-01-26,Mumbai,Kolkata,Blue Dart,556.51,7.02,3.28,2870.26,In Transit
SHP10883,04-06-2024,Pune,Ahmedabad,dhl,1043.28,7.6,4.84,4101.58,Delivered
SHP10621,03-17-2024,Pune,Kolkata,BlueDart,1035.8,11.27,5.04,6004.46,Delivered
SHP10336,23/06/2024,Ahmedabad,Delhi,U.P.S.,976.24,24.38,5.04,3883.45,In Transit
SHP10820,02-06-2024,Jaipur,Pune,blue dart,602.35,4.34,0.68,3236.81,Delivered
SHP10026,07-07-2024,Kolkata,Delhi,DHL,537.15,-12.0,1.88,2244.15,Delivered
SHP10588,12/07/2024,Jaipur,Hyderabad,U.P.S.,860.31,28.53,2.48,3889.03,In Transit
SHP10043,26/01/2024,Mumbai,Ahmedabad,fedex,471.68,3.14,2.69,,Delivered
SHP10497,11-06-2024,Kolkata,Ahmedabad,BlueDart,657.73,15.31,3.42,3434.5,Delivered
SHP10792,2024-07-30,Mumbai,Hyderabad,D.H.L,1067.85,13.51,5.86,4882.99,Delivered
SHP10515,10-05-2024,Bengaluru,Delhi,FedEx,679.91,11.18,1.74,3299.53,Returned
SHP10970,02/06/2024,Kolkata,Bengaluru,BlueDart,625.16,37.51,0.79,3192.39,Cancelled
SHP10561,2024-07-30,Kolkata,Jaipur,D.H.L,757.14,4.61,3.59,,Cancelled
SHP10917,2024-03-10,Pune,Ahmedabad,D.H.L,450.47,25.24,0.5,2432.73,Delivered
SHP10454,2024-01-13,Pune,Hyderabad,FEDEX,714.71,12.91,2.92,3147.39,In Transit
SHP10387,13/04/2024,Delhi,Chennai,dhl,522.85,7.11,3.65,2620.04,Delayed
SHP10071,2024-11-06,Jaipur,Ahmedabad,DHL,401.99,6.78,,2025.13,Delivered
SHP10542,01-12-2024,Mumbai,,blue dart,480.56,16.63,1.72,1936.06,Delivered
SHP10456,20/09/2024,Bengaluru,Hyderabad,Blue Dart,203.58,27.98,0.5,1559.62,In Transit
SHP10633,05-24-2024,Delhi,Mumbai,blue dart,504.61,30.44,1.17,2986.04,Delivered
SHP10431,02/10/2024,Pune,Kolkata,DELHIVERY,519.97,18.96,3.06,2852.45,Delivered
SHP10627,09-26-2024,Kolkata,Ahmedabad,DHL,718.75,14.03,2.7,4524.37,Delivered
SHP10653,03-07-2024,Mumbai,Delhi,UPS,885.08,34.02,4.78,4265.85,Delivered
SHP10728,2024-08-28,Jaipur,Delhi,DHL,478.23,8.58,0.94,2506.67,Delivered
SHP10264,22/04/2024,Kolkata,Ahmedabad,ups,591.05,23.83,3.19,3110.39,Delivered
SHP10209,2024-10-04,Delhi,Kolkata,UPS,557.29,11.63,2.76,2442.3,Delivered
SHP10316,2024-07-30,Delhi,Nagpur,ups,874.64,7.56,2.25,4597.59,Delivered
SHP10896,02-17-2024,Bengaluru,Delhi,blue dart,224.98,4.64,0.5,977.92,In Transit
SHP10513,03-01-2024,Bengaluru,Mumbai,D.H.L,357.08,11.2,0.5,2019.53,Delivered
SHP10313,2024-01-25,Hyderabad,Jaipur,Delhivery,871.8,4.57,4.46,4453.87,Delivered
SHP10534,14/02/2024,Pune,Bengaluru,FedEx,911.75,28.37,2.99,4096.92,Delivered
SHP10829,11-18-2024,Mumbai,Hyderabad,DHL,830.24,39.87,4.43,4893.21,Returned
SHP10319,2024-06-19,Ahmedabad,Nagpur,Fed Ex,530.67,17.56,3.9,2430.13,In Transit
SHP10007,29/05/2024,Jaipur,Hyderabad,Delhivery,310.01,,1.93,1645.43,In Transit
SHP10393,2024-07-30,Jaipur,Bengaluru,FedEx,266.39,17.93,0.5,1348.53,Delivered
SHP10141,04-13-2024,Delhi,Mumbai,Fed Ex,324.03,17.12,2.77,1374.23,Delivered
SHP10086,07-29-2024,Jaipur,Bengaluru,Blue Dart,1176.11,12.39,7.88,6024.62,Delivered
SHP10864,10-20-2024,Hyderabad,Pune,blue dart,1013.2,,3.79,5276.22,Delivered
SHP10478,2024-10-27,Delhi,Pune,fedex,385.14,8.17,1.18,1501.96,Delivered
SHP10503,13/06/2024,Ahmedabad,Jaipur,blue dart,455.12,14.68,1.49,2375.76,Delivered
SHP10753,05-18-2024,Kolkata,Nagpur,delhivery,15.0,27.87,1.23,743.71,Delivered
SHP10215,01-03-2024,Chennai,Nagpur,BlueDart,641.59,15.43,2.99,3780.84,Returned
SHP10580,2024-02-15,Jaipur,Nagpur,blue dart,1603.96,14.96,5.87,7280.59,In Transit
SHP10562,2024-10-03,Jaipur,Kolkata,dhl,630.45,39.09,2.86,3764.66,Delivered
SHP10398,07/08/2024,Bengaluru,Hyderabad,D.H.L,219.73,6.95,1.23,1426.76,In Transit
SHP10925,2024-01-13,Hyderabad,Jaipur,Blue Dart,760.68,27.94,2.1,4355.94,In Transit
SHP10668,01-09-2024,Nagpur,Ahmedabad,ups,764.95,40.12,2.45,4565.77,In Transit
SHP10490,2024-09-13,Kolkata,Nagpur,D.H.L,255.3,6.58,0.5,1260.34,Delivered
SHP10252,09/02/2024,Mumbai,Chennai,DHL,1063.32,13.31,5.02,4744.63,Delivered
SHP10907,09-26-2024,Chennai,Jaipur,D.H.L,184.4,,0.5,1346.17,Delivered
SHP10468,16/04/2024,Delhi,Bengaluru,DELHIVERY,484.75,38.85,4.67,2940.3,Delivered
SHP10914,2024-03-12,Chennai,Kolkata,UPS,879.29,41.1,2.53,5517.58,Delayed
SHP10357,2024-05-25,Mumbai,Kolkata,DHL,847.05,7.14,1.8,3481.6,In Transit
SHP10254,08-21-2024,Nagpur,Kolkata,Blue Dart,921.58,,3.9,5625.76,Delivered
SHP10276,10-21-2024,Hyderabad,Pune,dhl,474.39,9.86,3.74,1957.47,Returned
SHP10178,07-23-2024,Jaipur,Kolkata,dhl,979.76,20.94,2.89,4187.23,In Transit
SHP10281,2024-10-03,Bengaluru,Pune,Blue Dart,600.87,9.39,1.94,2909.06,Delivered
SHP10390,28/04/2024,Pune,Chennai,dhl,675.8,0.84,3.57,2499.39,Delivered
SHP10508,09-28-2024,Bengaluru,Ahmedabad,Delhivery,649.81,17.3,2.09,3603.11,Delivered
SHP10749,27/04/2024,Delhi,Bengaluru,dhl,15.0,20.16,0.5,561.32,Delivered
SHP10583,12/06/2024,Jaipur,Mumbai,D.H.L,994.55,6.2,,5486.06,Delayed
SHP10972,25/06/2024,Mumbai,Ahmedabad,Delhivery,1121.0,31.43,,5087.21,Delayed
SHP10129,12-07-2024,Delhi,Pune,delhivery,828.07,36.34,3.69,4462.73,Delivered
SHP10144,03-04-2024,Chennai,Nagpur,U.P.S.,948.65,26.09,3.59,4140.21,In Transit
SHP10960,11-27-2024,Nagpur,Bengaluru,FEDEX,144.46,21.85,1.65,1019.89,Delivered
SHP10847,09/02/2024,Jaipur,Hyderabad,Blue Dart,738.0,5.57,3.08,3798.94,Delivered
SHP10645,2024-10-07,Bengaluru,Mumbai,FEDEX,397.81,17.25,1.07,2094.31,In Transit
SHP10715,09-12-2024,Jaipur,Bengaluru,delhivery,658.04,27.57,2.38,4075.41,Delivered
SHP10905,27/12/2024,Hyderabad,Chennai,UPS,388.75,40.85,1.14,2615.82,In Transit
SHP10767,12-09-2024,Ahmedabad,Bengaluru,dhl,785.92,13.19,3.12,4386.79,Returned
SHP10072,05-31-2024,Pune,Bengaluru,Delhivery,964.75,5.58,3.64,4437.39,Delivered
SHP10908,2024-08-20,Nagpur,Hyderabad,U.P.S.,299.43,4.8,1.41,,Delivered
SHP10235,12-19-2024,Chennai,Nagpur,FedEx,992.08,13.45,1.75,5127.18,In Transit
SHP10037,2024-06-03,Delhi,Hyderabad,BlueDart,426.92,6.52,1.72,2682.6,Returned
